instrument_key,trading_symbol,isin,company_name,exchange,segment
NSE_EQ|INE446A01025,ATLASCYCLE,INE446A01025,ATLAS CYCLE (HARYANA) LTD,NSE,NSE_EQ
NSE_EQ|INE445D01013,NILE,INE445D01013,NILE LTD.,NSE,NSE_EQ
NSE_EQ|INE291D01011,KDDL,INE291D01011,KDDL LIMITED,NSE,NSE_EQ
NSE_EQ|INE172N01012,IMAGICAA,INE172N01012,IMAGICAAWORLD ENT LTD,NSE,NSE_EQ
NSE_EQ|INE128S01021,FIVESTAR,INE128S01021,FIVE-STAR BUS FIN LTD,NSE,NSE_EQ
NSE_EQ|INE187D01029,TALBROAUTO,INE187D01029,TALBROS AUTO. COMP. LTD,NSE,NSE_EQ
NSE_EQ|INE555B01013,AXISCADES,INE555B01013,AXISCADES TECH LTD,NSE,NSE_EQ
NSE_EQ|INE985S01024,TEAMLEASE,INE985S01024,TEAMLEASE SERVICES LTD.,NSE,NSE_EQ
NSE_EQ|INE428Q01011,SURYODAY,INE428Q01011,SURYODAY SMALL FIN BK LTD,NSE,NSE_EQ
NSE_EQ|INE747B01016,NEXTMEDIA,INE747B01016,NEXT MEDIAWORKS LIMITED,NSE,NSE_EQ
NSE_EQ|INE121R01077,AMAGI,INE121R01077,AMAGI MEDIA LABS LIMITED,NSE,NSE_EQ
NSE_EQ|INE927C01020,DIGISPICE,INE927C01020,DIGISPICE TECHNOLOGIES LT,NSE,NSE_EQ
NSE_EQ|INE672A01026,TATAINVEST,INE672A01026,TATA INVESTMENT CORP LTD,NSE,NSE_EQ
NSE_EQ|INE0OV601013,EMSLIMITED,INE0OV601013,EMS LIMITED,NSE,NSE_EQ
NSE_EQ|INE216P01012,AAVAS,INE216P01012,AAVAS FINANCIERS LIMITED,NSE,NSE_EQ
NSE_EQ|INE084Q01012,RACE,INE084Q01012,RACE ECO CHAIN LIMITED,NSE,NSE_EQ
NSE_EQ|INE07T201019,RBA,INE07T201019,RESTAURANT BRAND ASIA LTD,NSE,NSE_EQ
NSE_EQ|INE789E01012,JKPAPER,INE789E01012,JK PAPER LIMITED,NSE,NSE_EQ
NSE_EQ|INE622H01018,INDOFARM,INE622H01018,INDO FARM EQUIPMENT LTD,NSE,NSE_EQ
NSE_EQ|INE220B01022,KPIL,INE220B01022,KALPATARU PROJECT INT LTD,NSE,NSE_EQ
NSE_EQ|INE081A01020,TATASTEEL,INE081A01020,TATA STEEL LIMITED,NSE,NSE_EQ
NSE_EQ|INE460D01038,SUPTANERY,INE460D01038,SUPER TANNERY LTD.,NSE,NSE_EQ
NSE_EQ|INE751B01018,PIXTRANS,INE751B01018,PIX TRANSMISSIONS LIMITED,NSE,NSE_EQ
NSE_EQ|INE032E01017,ARYAMAN,INE032E01017,ARYAMAN FINANCIAL SERV L,NSE,NSE_EQ
NSE_EQ|INE107F01022,WANBURY,INE107F01022,WANBURY LIMITED,NSE,NSE_EQ
NSE_EQ|INE007A01025,CRISIL,INE007A01025,CRISIL LTD,NSE,NSE_EQ
NSE_EQ|INE0MHO01029,REGAAL,INE0MHO01029,REGAAL RESOURCES LIMITED,NSE,NSE_EQ
NSE_EQ|INE765D01022,WPIL,INE765D01022,W P I L LTD.,NSE,NSE_EQ
NSE_EQ|INE199G01027,JAGRAN,INE199G01027,JAGRAN PRAKASHAN LIMITED,NSE,NSE_EQ
NSE_EQ|INE1CDF01017,VAML,INE1CDF01017,VEDANTA ALUMINIUM METAL L,NSE,NSE_EQ
NSE_EQ|INE809A01032,RAMAPHO,INE809A01032,RAMA PHOSPHATES LIMITED,NSE,NSE_EQ
NSE_EQ|INE625X01026,SILVERTUC,INE625X01026,SILVER TOUCH TECHNO LTD,NSE,NSE_EQ
NSE_EQ|INE756C01015,NDGL,INE756C01015,NAGA DHUNSERI GROUP LTD,NSE,NSE_EQ
NSE_EQ|INE210C01013,AROGRANITE,INE210C01013,ARO GRANITE IND. LTD.,NSE,NSE_EQ
NSE_EQ|INE0JSX01015,GSLSU,INE0JSX01015,GLOBAL SURFACES LIMITED,NSE,NSE_EQ
NSE_EQ|INE0D6I01023,KSOLVES,INE0D6I01023,KSOLVES INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE0ECP01024,HMAAGRO,INE0ECP01024,HMA AGRO INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE602G01020,KITEX,INE602G01020,KITEX GARMENTS LTD,NSE,NSE_EQ
NSE_EQ|INE796G01012,JINDALPHOT,INE796G01012,JINDAL PHOTO LIMITED,NSE,NSE_EQ
NSE_EQ|INE883A01011,MRF,INE883A01011,MRF LTD,NSE,NSE_EQ
NSE_EQ|INE049I01012,NAHARCAP,INE049I01012,NAHAR CAP & FIN.,NSE,NSE_EQ
NSE_EQ|INE090B01011,OMAXAUTO,INE090B01011,OMAX AUTOS LTD,NSE,NSE_EQ
NSE_EQ|INE824G01012,JSWHL,INE824G01012,JSW HOLDINGS LIMITED,NSE,NSE_EQ
NSE_EQ|INE075A01022,WIPRO,INE075A01022,WIPRO LTD,NSE,NSE_EQ
NSE_EQ|INE08NE01025,SANSTAR,INE08NE01025,SANSTAR LIMITED,NSE,NSE_EQ
NSE_EQ|INE887E01022,NGLFINE,INE887E01022,NGL FINE CHEM LIMITED,NSE,NSE_EQ
NSE_EQ|INE850M01015,NORTHARC,INE850M01015,NORTHERN ARC CAPITAL LTD,NSE,NSE_EQ
NSE_EQ|INE227B01019,HINDALUMI,INE227B01019,HIND ALUMINIUM INDS. LTD.,NSE,NSE_EQ
NSE_EQ|INE107A01015,TNPL,INE107A01015,TAMILNADU NEWSPRT & PAPER,NSE,NSE_EQ
NSE_EQ|INE0SII01026,QPOWER,INE0SII01026,QUALITY POWER ELEC EQUP L,NSE,NSE_EQ
NSE_EQ|INE612J01015,REPCOHOME,INE612J01015,REPCO HOME FINANCE LTD,NSE,NSE_EQ
NSE_EQ|INE498L01015,LTF,INE498L01015,L&T FINANCE LIMITED,NSE,NSE_EQ
NSE_EQ|INE0D0K01022,SIGACHI,INE0D0K01022,SIGACHI INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE995D01025,CHEMBOND,INE995D01025,CHEMBOND MATERIALTECH LTD,NSE,NSE_EQ
NSE_EQ|INE0INX01018,AEGISVOPAK,INE0INX01018,AEGIS VOPAK TERMINALS LTD,NSE,NSE_EQ
NSE_EQ|INE013801027,KSHITIJPOL,INE013801027,KSHITIJ POLYLINE LIMITED,NSE,NSE_EQ
NSE_EQ|INE316A01038,ECORECO,INE316A01038,ECO RECYCLING LTD.,NSE,NSE_EQ
NSE_EQ|INE418N01035,ESSENTIA,INE418N01035,INTEGRA ESSENTIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE735M01018,SAMPANN,INE735M01018,SAMPANN UTPADAN INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE0TY101024,SOLARWORLD,INE0TY101024,SOLARWORLD ENERGY SOL LTD,NSE,NSE_EQ
NSE_EQ|INE0CLI01024,RATEGAIN,INE0CLI01024,RATEGAIN TRAVEL TECHN LTD,NSE,NSE_EQ
NSE_EQ|INE0XAD01024,MIDWESTLTD,INE0XAD01024,MIDWEST LIMITED,NSE,NSE_EQ
NSE_EQ|INE495P01020,BECTORFOOD,INE495P01020,MRS BECTORS FOOD SPE LTD,NSE,NSE_EQ
NSE_EQ|INE843L01012,SIEL,INE843L01012,SUPERIOR INDUSTRIAL ENT L,NSE,NSE_EQ
NSE_EQ|INE064A01026,TIMEX,INE064A01026,TIMEX GROUP INDIA LTD.,NSE,NSE_EQ
NSE_EQ|INE229A01017,ONWARDTEC,INE229A01017,ONWARD TECHNOLOGIES LTD,NSE,NSE_EQ
NSE_EQ|INE377N01017,WAAREEENER,INE377N01017,WAAREE ENERGIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE822G01016,ELECTHERM,INE822G01016,ELECTROTHERM (I) LTD.,NSE,NSE_EQ
NSE_EQ|INE250Z01010,INDOUS,INE250Z01010,INDO US BIOTECH LTD,NSE,NSE_EQ
NSE_EQ|INE00U401027,UNIECOM,INE00U401027,UNICOMMERCE ESOLUTIONS L,NSE,NSE_EQ
NSE_EQ|INE640B01021,HBESD,INE640B01021,H B ESTATE DEVELOPERS L,NSE,NSE_EQ
NSE_EQ|INE572G01025,LANCORHOL,INE572G01025,LANCOR HOLDINGS LIMITED,NSE,NSE_EQ
NSE_EQ|INE484J01027,GODREJPROP,INE484J01027,GODREJ PROPERTIES LTD,NSE,NSE_EQ
NSE_EQ|INE784W01015,MANOMAY,INE784W01015,MANOMAY TEX INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE979A01025,SAREGAMA,INE979A01025,SAREGAMA INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE365Y01019,BPLPHARMA,INE365Y01019,BHARAT PARENTERALS LTD.,NSE,NSE_EQ
NSE_EQ|INE792H01019,GLOBALVECT,INE792H01019,GLOBAL VEC HELICORP LTD,NSE,NSE_EQ
NSE_EQ|INE536P01021,CPL,INE536P01021,CAPTAIN POLYPLAST LIMITED,NSE,NSE_EQ
NSE_EQ|INE188A01015,FACT,INE188A01015,FACT LTD,NSE,NSE_EQ
NSE_EQ|INE024F01011,SHILCTECH,INE024F01011,SHILCHAR TECHNOLOGIES LTD,NSE,NSE_EQ
NSE_EQ|INE718H01014,AUTOIND,INE718H01014,AUTOLINE INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE544A01019,HARRMALAYA,INE544A01019,HARRISON MALAYALAM LTD,NSE,NSE_EQ
NSE_EQ|INE782D01027,ALFREDHE,INE782D01027,ALFRED HERBERT INDIA L,NSE,NSE_EQ
NSE_EQ|INE550F01049,HAZOOR,INE550F01049,HAZOOR MULTI PROJECTS LTD,NSE,NSE_EQ
NSE_EQ|INE885F01015,MASKINVEST,INE885F01015,MASK INVESTMENTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE00Z501029,KRITIKA,INE00Z501029,KRITIKA WIRES LIMITED,NSE,NSE_EQ
NSE_EQ|INE875B01015,NIMBSPROJ,INE875B01015,NIMBUS PROJECTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE788H01017,HILTON,INE788H01017,HILTON METAL FORGING LTD,NSE,NSE_EQ
NSE_EQ|INE00IT01020,MILKYMIST,INE00IT01020,MILKY MIST DAIRY FOOD L,NSE,NSE_EQ
NSE_EQ|INE0MGM01017,ANNAPURNA,INE0MGM01017,ANNAPURNA SWADISHT LTD,NSE,NSE_EQ
NSE_EQ|INE372M01010,ARCL,INE372M01010,ARCL ORGANICS LTD.,NSE,NSE_EQ
NSE_EQ|INE205A01025,VEDL,INE205A01025,VEDANTA LIMITED,NSE,NSE_EQ
NSE_EQ|INE323C01030,INDIANHUME,INE323C01030,INDIAN HUME PIPE CO. LTD.,NSE,NSE_EQ
NSE_EQ|INE0QTF01015,VSTL,INE0QTF01015,VIBHOR STEEL TUBES LTD,NSE,NSE_EQ
NSE_EQ|INE309M01020,PREMIERPOL,INE309M01020,PREMIER POLYFILM LTD,NSE,NSE_EQ
NSE_EQ|INE907A01026,KSL,INE907A01026,KALYANI STEELS LIMITED,NSE,NSE_EQ
NSE_EQ|INE655A01013,STCINDIA,INE655A01013,THE STATE TRADING CORPN,NSE,NSE_EQ
NSE_EQ|INE105A01035,TVSHLTD,INE105A01035,TVS HOLDINGS LIMITED,NSE,NSE_EQ
NSE_EQ|INE288A01013,MAHSCOOTER,INE288A01013,MAHARASHTRA SCOOTERS LTD,NSE,NSE_EQ
NSE_EQ|INE347W01011,MAGADSUGAR,INE347W01011,MAGADH SUGAR & ENERGY LTD,NSE,NSE_EQ
NSE_EQ|INE010601016,ENTERO,INE010601016,ENTERO HEALTHCARE SOLU L,NSE,NSE_EQ
NSE_EQ|INE027H01010,MAXHEALTH,INE027H01010,MAX HEALTHCARE INS LTD,NSE,NSE_EQ
NSE_EQ|INE987S01020,KSHINTL,INE987S01020,KSH INTERNATIONAL LIMITED,NSE,NSE_EQ
NSE_EQ|INE947J01015,DEN,INE947J01015,DEN NETWORKS LTD,NSE,NSE_EQ
NSE_EQ|INE045J01034,FCL,INE045J01034,FINEOTEX CHEMICAL LIMITED,NSE,NSE_EQ
NSE_EQ|INE330E01023,TRANSCOR,INE330E01023,TRANSCORP INTERNATIONAL L,NSE,NSE_EQ
NSE_EQ|INE01EE01011,BBTCL,INE01EE01011,B&B TRIPLEWALL CONT LTD,NSE,NSE_EQ
NSE_EQ|INE626Z01029,HARDWYN,INE626Z01029,HARDWYN INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE893J01029,MOLDTKPAC,INE893J01029,MOLD-TEK PACKAGING LTD,NSE,NSE_EQ
NSE_EQ|INE367G01038,PFOCUS,INE367G01038,PRIME FOCUS LIMITED,NSE,NSE_EQ
NSE_EQ|INE298J01013,NAM-INDIA,INE298J01013,NIPPON L I A M LTD,NSE,NSE_EQ
NSE_EQ|INE306C01019,ENERGYDEV,INE306C01019,ENERGY DEVE. CO.LTD,NSE,NSE_EQ
NSE_EQ|INE542Z01028,KAPSTON,INE542Z01028,KAPSTON SERVICES LIMITED,NSE,NSE_EQ
NSE_EQ|INE269B01029,LMW,INE269B01029,LMW LIMITED,NSE,NSE_EQ
NSE_EQ|INE0HMF01019,TRACXN,INE0HMF01019,TRACXN TECHNOLOGIES LTD,NSE,NSE_EQ
NSE_EQ|INE101D01020,GRANULES,INE101D01020,GRANULES INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE350Z01018,GLOSTERLTD,INE350Z01018,GLOSTER LIMITED,NSE,NSE_EQ
NSE_EQ|INE130L01014,ENKEIWHEL,INE130L01014,ENKEI WHEELS (INDIA) LTD.,NSE,NSE_EQ
NSE_EQ|INE212H01026,AIAENG,INE212H01026,AIA ENGINEERING LIMITED,NSE,NSE_EQ
NSE_EQ|INE264T01014,CAPACITE,INE264T01014,CAPACITE INFRAPROJECT LTD,NSE,NSE_EQ
NSE_EQ|INE039B01026,CINEVISTA,INE039B01026,CINEVISTA LIMITED,NSE,NSE_EQ
NSE_EQ|INE164B01030,KELLTONTEC,INE164B01030,KELLTON TECH SOL LTD,NSE,NSE_EQ
NSE_EQ|INE08KJ01020,MUFIN,INE08KJ01020,MUFIN GREEN FINANCE LTD,NSE,NSE_EQ
NSE_EQ|INE369A01029,EXCELINDUS,INE369A01029,EXCEL INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE492A01029,SUDARCOLOR,INE492A01029,SUDARSHAN COLORNT IND LTD,NSE,NSE_EQ
NSE_EQ|INE442H01029,ASHOKA,INE442H01029,ASHOKA BUILDCON LTD,NSE,NSE_EQ
NSE_EQ|INE664D01019,BENARAS,INE664D01019,BENARES HOTELS LTD.,NSE,NSE_EQ
NSE_EQ|INE967H01025,KIMS,INE967H01025,KRISHNA INST OF MED SCI L,NSE,NSE_EQ
NSE_EQ|INE915B01019,INDSWFTLAB,INE915B01019,IND SWIFT LABORATORIES LT,NSE,NSE_EQ
NSE_EQ|INE733A01018,STARPAPER,INE733A01018,STAR PAPER MILLS LTD,NSE,NSE_EQ
NSE_EQ|INE162B01018,LUMAXIND,INE162B01018,LUMAX INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE953O01021,SANSERA,INE953O01021,SANSERA ENGINEERING LTD,NSE,NSE_EQ
NSE_EQ|INE121A01024,CHOLAFIN,INE121A01024,CHOLAMANDALAM IN & FIN CO,NSE,NSE_EQ
NSE_EQ|INE136S01016,NEOGEN,INE136S01016,NEOGEN CHEMICALS LIMITED,NSE,NSE_EQ
NSE_EQ|INE034A01011,ARVIND,INE034A01011,ARVIND LIMITED,NSE,NSE_EQ
NSE_EQ|INE506Z01015,DHRUV,INE506Z01015,DHRUV CONSULTANCY SER LTD,NSE,NSE_EQ
NSE_EQ|INE392B01011,PNC,INE392B01011,PRITISH NANDY COMMUNICATI,NSE,NSE_EQ
NSE_EQ|INE650K01021,SECURKLOUD,INE650K01021,SECUREKLOUD TECH LIMITED,NSE,NSE_EQ
NSE_EQ|INE0I3401014,DBOL,INE0I3401014,DHAMPUR BIO ORGANICS LTD,NSE,NSE_EQ
NSE_EQ|INE577D01013,JYOTIRES,INE577D01013,JYOTI RESINS & ADHESIVE L,NSE,NSE_EQ
NSE_EQ|INE679V01027,AVL,INE679V01027,ADITYA VISION LIMITED,NSE,NSE_EQ
NSE_EQ|INE503A01015,DCBBANK,INE503A01015,DCB BANK LIMITED,NSE,NSE_EQ
NSE_EQ|INE644Y01017,SHIVAMILLS,INE644Y01017,SHIVA MILLS LIMITED,NSE,NSE_EQ
NSE_EQ|INE010J01012,TEJASNET,INE010J01012,TEJAS NETWORKS LIMITED,NSE,NSE_EQ
NSE_EQ|INE631A01022,SHANTIGEAR,INE631A01022,SHANTHI GEARS LTD,NSE,NSE_EQ
NSE_EQ|INE18JU01028,EBGNG,INE18JU01028,GNG ELECTRONICS LIMITED,NSE,NSE_EQ
NSE_EQ|INE320L01011,DHUNINV,INE320L01011,DHUNSERI INVESTMENTS LTD,NSE,NSE_EQ
NSE_EQ|INE416A01051,AQYLON,INE416A01051,AQYLON NEXUS LIMITED,NSE,NSE_EQ
NSE_EQ|INE608A01012,PSB,INE608A01012,PUNJAB & SIND BANK,NSE,NSE_EQ
NSE_EQ|INE549H01021,ARSSBL,INE549H01021,ANAND RATHI SH N STK BR L,NSE,NSE_EQ
NSE_EQ|INE823A01017,KOTHARIPRO,INE823A01017,KOTHARI PRODUCTS LTD,NSE,NSE_EQ
NSE_EQ|INE474Q01031,MEDANTA,INE474Q01031,GLOBAL HEALTH LIMITED,NSE,NSE_EQ
NSE_EQ|INE0AE001013,VPRPL,INE0AE001013,VISHNU PRAKASH R PUNGLI L,NSE,NSE_EQ
NSE_EQ|INE731A01020,ARCHIES,INE731A01020,ARCHIES LTD,NSE,NSE_EQ
NSE_EQ|INE021O01019,DODLA,INE021O01019,DODLA DAIRY LIMITED,NSE,NSE_EQ
NSE_EQ|INE229H01012,NITINSPIN,INE229H01012,NITIN SPINNERS LIMITED,NSE,NSE_EQ
NSE_EQ|INE839M01018,SCHNEIDER,INE839M01018,SCHNEIDER ELECTRIC INFRA,NSE,NSE_EQ
NSE_EQ|INE0AQ201015,THELEELA,INE0AQ201015,LEELA PALACES HOTEL LTD,NSE,NSE_EQ
NSE_EQ|INE179A01014,PGHH,INE179A01014,P&G HYGIENE & HEALTH CARE,NSE,NSE_EQ
NSE_EQ|INE06ST01018,INDIQUBE,INE06ST01018,INDIQUBE SPACES LIMITED,NSE,NSE_EQ
NSE_EQ|INE28GN01010,ADVENTHTL,INE28GN01010,ADVENT HOTELS INTERNATI L,NSE,NSE_EQ
NSE_EQ|INE279A01012,UNIVCABLES,INE279A01012,UNIVERSAL CABLES LTD,NSE,NSE_EQ
NSE_EQ|INE923A01015,SILINV,INE923A01015,SIL INVESTMENTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE00SW01015,BCPL,INE00SW01015,BCPL RAILWAY INFRA LTD,NSE,NSE_EQ
NSE_EQ|INE074A01025,PRAJIND,INE074A01025,PRAJ INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE974X01010,TIINDIA,INE974X01010,TUBE INVEST OF INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE377E01024,COASTCORP,INE377E01024,COASTAL CORPORATION LTD,NSE,NSE_EQ
NSE_EQ|INE419M01035,TDPOWERSYS,INE419M01035,TD POWER SYSTEMS LTD.,NSE,NSE_EQ
NSE_EQ|INE854D01024,UNITDSPR,INE854D01024,UNITED SPIRITS LIMITED,NSE,NSE_EQ
NSE_EQ|INE450G01024,VIPCLOTHNG,INE450G01024,VIP CLOTHING LIMITED,NSE,NSE_EQ
NSE_EQ|INE0S4R01014,CRIZAC,INE0S4R01014,CRIZAC LIMITED,NSE,NSE_EQ
NSE_EQ|INE726V01018,PRICOLLTD,INE726V01018,PRICOL LIMITED,NSE,NSE_EQ
NSE_EQ|INE0HF201011,FABTECH,INE0HF201011,FABTECH TECHNOLOGIES LTD,NSE,NSE_EQ
NSE_EQ|INE278M01019,NAVKARCORP,INE278M01019,NAVKAR CORPORATION LTD.,NSE,NSE_EQ
NSE_EQ|INE495B01038,SUVEN,INE495B01038,SUVEN LIFE SCIENCES LTD,NSE,NSE_EQ
NSE_EQ|INE794W01014,MODTHREAD,INE794W01014,MODERN THREADS INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE541A01023,GMMPFAUDLR,INE541A01023,GMM PFAUDLER LIMITED,NSE,NSE_EQ
NSE_EQ|INE0UH301010,OMNI,INE0UH301010,OMNITECH ENGINEERING LTD,NSE,NSE_EQ
NSE_EQ|INE220G01021,JSL,INE220G01021,JINDAL STAINLESS LIMITED,NSE,NSE_EQ
NSE_EQ|INE742F01042,ADANIPORTS,INE742F01042,ADANI PORT & SEZ LTD,NSE,NSE_EQ
NSE_EQ|INE00ZE01026,AFSL,INE00ZE01026,ABANS FINANCIAL SRVCS LTD,NSE,NSE_EQ
NSE_EQ|INE226A01021,VOLTAS,INE226A01021,VOLTAS LTD,NSE,NSE_EQ
NSE_EQ|INE263M01029,RUSTOMJEE,INE263M01029,KEYSTONE REALTORS LIMITED,NSE,NSE_EQ
NSE_EQ|INE349W01017,AVADHSUGAR,INE349W01017,AVADH SUG & ENERGY LTD,NSE,NSE_EQ
NSE_EQ|INE493H01014,MPDL,INE493H01014,MPDL LTD.,NSE,NSE_EQ
NSE_EQ|INE127I01024,GOODLUCK,INE127I01024,GOODLUCK INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE0NT901020,NETWEB,INE0NT901020,NETWEB TECH INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE292B01021,HBLENGINE,INE292B01021,HBL ENGINEERING LTD,NSE,NSE_EQ
NSE_EQ|INE469A01019,BIMETAL,INE469A01019,BIMETAL BEARINGS LTD.,NSE,NSE_EQ
NSE_EQ|INE047A01021,GRASIM,INE047A01021,GRASIM INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE326A01037,LUPIN,INE326A01037,LUPIN LIMITED,NSE,NSE_EQ
NSE_EQ|INE0LCL01028,AVALON,INE0LCL01028,AVALON TECHNOLOGIES LTD,NSE,NSE_EQ
NSE_EQ|INE124G01033,DELTACORP,INE124G01033,DELTA CORP LIMITED,NSE,NSE_EQ
NSE_EQ|INE557Z01018,PIGL,INE557Z01018,POWER INSTRUMENT (G) LTD,NSE,NSE_EQ
NSE_EQ|INE584A01023,NMDC,INE584A01023,NMDC LTD.,NSE,NSE_EQ
NSE_EQ|INE085A01013,CHAMBLFERT,INE085A01013,CHAMBAL FERTILIZERS LTD,NSE,NSE_EQ
NSE_EQ|INE350H01032,BLKASHYAP,INE350H01032,B.L.KASHYAP & SON LTD,NSE,NSE_EQ
NSE_EQ|INE0ALI01010,ADVAIT,INE0ALI01010,ADVAIT ENRGY TRANSITION L,NSE,NSE_EQ
NSE_EQ|INE167H01014,SIMPLXREA,INE167H01014,SIMPLEX REALTY LTD.,NSE,NSE_EQ
NSE_EQ|INE731F01037,WELSPLSOL,INE731F01037,WELSPUN SPECIALTY SOL L,NSE,NSE_EQ
NSE_EQ|INE480C01038,SDBL,INE480C01038,SOM DIST & BREW LTD,NSE,NSE_EQ
NSE_EQ|INE950I01011,DBCORP,INE950I01011,D.B.CORP LTD,NSE,NSE_EQ
NSE_EQ|INE900B01029,KABRAEXTRU,INE900B01029,KABRA EXTRUSION TECHNIK L,NSE,NSE_EQ
NSE_EQ|INE03Q201024,ALIVUS,INE03Q201024,ALIVUS LIFE SCIENCES LTD,NSE,NSE_EQ
NSE_EQ|INE220Z01013,SHINDL,INE220Z01013,SHARAT INDUSTRIES LTD.,NSE,NSE_EQ
NSE_EQ|INE836A01035,BSOFT,INE836A01035,BIRLASOFT LIMITED,NSE,NSE_EQ
NSE_EQ|INE555Z01020,TARACHAND,INE555Z01020,TARA CHAND INFRA SOLN LTD,NSE,NSE_EQ
NSE_EQ|INE111B01023,63MOONS,INE111B01023,63 MOONS TECHNOLOGIES LTD,NSE,NSE_EQ
NSE_EQ|INE09VQ01012,INDIGOPNTS,INE09VQ01012,INDIGO PAINTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE805D01034,SUNTECK,INE805D01034,SUNTECK REALTY LIMITED,NSE,NSE_EQ
NSE_EQ|INE362A01016,PVP,INE362A01016,PVP VENTURES LIMITED,NSE,NSE_EQ
NSE_EQ|INE894V01022,BELRISE,INE894V01022,BELRISE INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE514Y01020,MOKSH,INE514Y01020,MOKSH ORNAMENTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE540H01012,VOLTAMP,INE540H01012,VOLTAMP TRANSFORMERS LTD,NSE,NSE_EQ
NSE_EQ|INE640G01020,SBIFUNDS,INE640G01020,SBI FUNDS MANAGEMENT LTD,NSE,NSE_EQ
NSE_EQ|INE548A01028,HFCL,INE548A01028,HFCL LIMITED,NSE,NSE_EQ
NSE_EQ|INE370E01029,VIVIDHA,INE370E01029,VISAGAR POLYTEX LTD,NSE,NSE_EQ
NSE_EQ|INE0RWQ01014,TOLINS,INE0RWQ01014,TOLINS TYRES LIMITED,NSE,NSE_EQ
NSE_EQ|INE721Z01010,AARON,INE721Z01010,AARON INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE327G01032,SAYAJIIND,INE327G01032,SAYAJI INDUSTRIES LTD.,NSE,NSE_EQ
NSE_EQ|INE314G01014,KALYANIFRG,INE314G01014,KALYANI FORGE LIMITED,NSE,NSE_EQ
NSE_EQ|INE903D01011,MONARCH,INE903D01011,MONARCH NETWORTH CAP LTD,NSE,NSE_EQ
NSE_EQ|INE635A01023,SHYAMTEL,INE635A01023,SHYAM TELECOM LIMITED,NSE,NSE_EQ
NSE_EQ|INE390G01014,GPTINFRA,INE390G01014,GPT INFRAPROJECTS LTD,NSE,NSE_EQ
NSE_EQ|INE197D01010,JINDALPOLY,INE197D01010,JINDAL POLY FILMS LIMITED,NSE,NSE_EQ
NSE_EQ|INE317I01021,METROBRAND,INE317I01021,METRO BRANDS LIMITED,NSE,NSE_EQ
NSE_EQ|INE098F01031,AMRUTANJAN,INE098F01031,AMRUTAJAN HEALTH LTD,NSE,NSE_EQ
NSE_EQ|INE0O3901029,TREL,INE0O3901029,TRANSINDIA REAL ESTATE L,NSE,NSE_EQ
NSE_EQ|INE295D01020,NACLIND,INE295D01020,NACL INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE501A01019,DEEPAKFERT,INE501A01019,DEEPAK FERTILIZERS & PETR,NSE,NSE_EQ
NSE_EQ|INE414G01012,MUTHOOTFIN,INE414G01012,MUTHOOT FINANCE LIMITED,NSE,NSE_EQ
NSE_EQ|INE924H01018,TARMAT,INE924H01018,TARMAT LIMITED,NSE,NSE_EQ
NSE_EQ|INE01EG01016,RITCO,INE01EG01016,RITCO LOGISTICS LIMITED,NSE,NSE_EQ
NSE_EQ|INE116C01012,ZFSTEERING,INE116C01012,Z F STEERING GEAR (I) LTD,NSE,NSE_EQ
NSE_EQ|INE830Q01018,MANAKCOAT,INE830Q01018,MAN COAT METAL & IND LTD,NSE,NSE_EQ
NSE_EQ|INE669E01016,IDEA,INE669E01016,VODAFONE IDEA LIMITED,NSE,NSE_EQ
NSE_EQ|INE743M01012,RHIM,INE743M01012,RHI MAGNESITA INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE482B01010,TERASOFT,INE482B01010,TERA SOFTWARE LIMITED,NSE,NSE_EQ
NSE_EQ|INE659A01023,SUDARSCHEM,INE659A01023,SUDARSHAN CHEMICAL INDS L,NSE,NSE_EQ
